Timestamp,ID (HEX),Message Name,Data (HEX),Decoded Signals,Legitimacy
1754869342.1046498,000,DoS_Attack,C68A94BA639787A3,{},Malign
1754869342.1316416,008,DoS_Attack,375F4C56E5550B21,{},Malign
1754869342.2280612,010,DoS_Attack,74D312E43AE28924,{},Malign
1754869342.260651,007,DoS_Attack,0187AC192376754A,{},Malign
1754869342.2966797,001,DoS_Attack,AE2CA14B860E0804,{},Malign
1754869342.3289008,007,DoS_Attack,2C8520039CFE63EA,{},Malign
1754869342.409639,00E,DoS_Attack,705694695083BCC8,{},Malign
1754869342.4924722,00D,DoS_Attack,4EF572B0DF867B31,{},Malign
1754869342.5103903,00D,DoS_Attack,6D6D95DF82DB0C92,{},Malign
1754869342.573419,007,DoS_Attack,76937F53298FD645,{},Malign
1754869342.6620347,001,DoS_Attack,3A5F416752046F0E,{},Malign
1754869342.7598336,000,DoS_Attack,20722807CB602866,{},Malign
1754869342.7911174,007,DoS_Attack,678F55978DD920A9,{},Malign
1754869342.8350265,00A,DoS_Attack,CDA4CFA1DAE39A25,{},Malign
1754869342.8764439,006,DoS_Attack,8244AEEB8E94C330,{},Malign
1754869342.9048383,006,DoS_Attack,F56C990E0D40C395,{},Malign
1754869342.990584,008,DoS_Attack,0404E1394C040959,{},Malign
1754869343.002131,007,DoS_Attack,B676515996D0C6E7,{},Malign
1754869343.0881639,000,DoS_Attack,3A923DF46D3F7DE7,{},Malign
1754869343.1808834,009,DoS_Attack,7AD40A4609ECD1D7,{},Malign
1754869343.2694001,00B,DoS_Attack,7CA26A690E21C8B2,{},Malign
1754869343.329903,001,DoS_Attack,AB29ABA4B5107169,{},Malign
1754869343.3905716,004,DoS_Attack,F483A23295D2F5A7,{},Malign
1754869343.417466,008,DoS_Attack,F742C5C3888DB71B,{},Malign
1754869343.4709888,010,DoS_Attack,35E438459D5A9719,{},Malign
1754869343.563185,004,DoS_Attack,3A9AC78FA783060A,{},Malign
1754869343.5775607,00A,DoS_Attack,8F9411BD08FBE16E,{},Malign
1754869343.5988767,009,DoS_Attack,C79194F8C35E9134,{},Malign
1754869343.6858857,010,DoS_Attack,2E9E9A47DB2C7B1F,{},Malign
1754869343.7314646,00C,DoS_Attack,33F0FFE68498E05C,{},Malign
